"7747","富丽广场 精致3房 交通便利","番禺","大石","富丽家园富丽广场","3室1厅","82","低楼层(共6层)","南","3200","1995年建塔楼","2017/10/10","0","https://gz.lianjia.com/zufang/GZ0003076165.html"
"7748","富丽家园 方正三房 楼层好采光好","番禺","大石","富丽家园百佳楼","3室2厅","110","中楼层(共9层)","南","4000","1995年建塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0002973961.html"
"7749","东怡新区两居室南向精装修家私电器齐","番禺","市桥","东怡新区东雅园","2室2厅","74","中楼层(共7层)","南","3000","2000年建塔楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0003115349.html"
"7750","昊龙花园 实用两房 格局方正","番禺","沙湾","昊龙花园南区","2室2厅","67","高楼层(共6层)","南","2800","2007年建塔楼","2017/9/18","0","https://gz.lianjia.com/zufang/GZ0003073514.html"
"7751","雅居乐城南源著 3室2厅 3500元","番禺","沙湾","雅居乐城南源著","3室2厅","95","中楼层(共11层)","东","3500","2013年建塔楼","2017/9/16","5","https://gz.lianjia.com/zufang/GZ0002741662.html"
"7752","富丽家园华贵大厦 2室1厅 2200元","番禺","大石","富丽家园华贵大厦","2室1厅","48","低楼层(共9层)","南","2200","1995年建塔楼","2017/8/3","4","https://gz.lianjia.com/zufang/GZ0002792764.html"
"7753","祈福新村青怡居 2室2厅 2300元","番禺","祈福","祈福新村青怡居","2室2厅","68","中楼层(共5层)","北","2300","1995年建板楼","2017/9/11","4","https://gz.lianjia.com/zufang/GZ0002969448.html"
"7754","广州碧桂园美苑 2室2厅 2900元","番禺","南浦","广州碧桂园美苑","2室2厅","68","高楼层(共7层)","东北","2900","1998年建塔楼","2017/10/1","2","https://gz.lianjia.com/zufang/GZ0003118984.html"
"7755","奥园城市天地 复式 家私家电齐","番禺","华南","奥园城市天地","2室1厅","53","低楼层(共22层)","南","4000","2015年建塔楼","2017/10/9","17","https://gz.lianjia.com/zufang/GZ0003102652.html"
"7756","敏捷上品 装修复式公寓二房 家私家电齐全","番禺","祈福","敏捷上品公馆","2室1厅","57","低楼层(共21层)","北","2600","塔楼","2017/9/15","5","https://gz.lianjia.com/zufang/GZ0002841828.html"
"7757","吉祥北街大房间出租","番禺","洛溪","如意二马路","1室0厅","20","中楼层(共7层)","南","1300","2000年建塔楼","2017/8/12","11","https://gz.lianjia.com/zufang/GZ0002838161.html"
"7758","奥园养生广场 电梯中低层公寓","番禺","沙湾","奥园养生广场","1室1厅","36","中楼层(共29层)","南","1800","2012年建塔楼","2017/10/14","4","https://gz.lianjia.com/zufang/GZ0003082757.html"
"7759","大四房 望湖景 视野开扬采光好","番禺","华南","广州雅居乐花园雅逸庭","4室2厅","154","低楼层(共11层)","东北","6000","2010年建塔楼","2017/10/14","13","https://gz.lianjia.com/zufang/GZ0003057041.html"
"7760","祈福新村A区 2室2厅 1800元","番禺","祈福","祈福新村A区","2室2厅","66","低楼层(共3层)","北","1800","1995年建板楼","2017/6/15","2","https://gz.lianjia.com/zufang/GZ0002778634.html"
"7761","桥兴大道 3室2厅 1900元","番禺","市桥","桥兴大道","3室2厅","133","高楼层(共7层)","南","1900","塔楼","2017/10/7","1","https://gz.lianjia.com/zufang/GZ0002785793.html"
"7762","祈福新村 南向四房四个房间朝南 中间楼层","番禺","祈福","祈福新村青怡居","4室2厅","109","中楼层(共5层)","南","3500","1995年建板楼","2017/9/15","3","https://gz.lianjia.com/zufang/GZ0002413952.html"
"7763","南堤西路 户型方正 采光好 南向","番禺","沙湾","南堤西路","3室1厅","76","高楼层(共7层)","南","1500","塔楼","2017/8/17","6","https://gz.lianjia.com/zufang/GZ0002607901.html"
"7764","奥园养生广场 电梯 精装单身公寓","番禺","沙湾","奥园养生广场","1室0厅","36","高楼层(共29层)","东北","1800","2012年建塔楼","2017/10/1","1","https://gz.lianjia.com/zufang/GZ0003120096.html"
"7765","星河湾 对流大3房 保养靓","番禺","华南","广州星河湾怡心园","3室2厅","123","中楼层(共9层)","南 北","5500","2001年建塔楼","2017/9/7","3","https://gz.lianjia.com/zufang/GZ0002979433.html"
"7766","北丽园 实用三房 装修保养好","番禺","市桥","北丽园六街","3室1厅","93","低楼层(共7层)","南","2500","1995年建塔楼","2017/9/3","9","https://gz.lianjia.com/zufang/GZ0003015412.html"
"7767","越秀可逸江 精装一房 带精致装修","番禺","沙湾","越秀可逸江畔","1室0厅","46","高楼层(共12层)","南","2200","板塔结合","2017/9/1","5","https://gz.lianjia.com/zufang/GZ0002916360.html"
"7768","越秀可逸江 精装一房 带精致装修","番禺","沙湾","越秀可逸江畔","1室1厅","46","高楼层(共12层)","南","2200","板塔结合","2017/9/1","5","https://gz.lianjia.com/zufang/GZ0002843514.html"
"7769","越秀可逸江畔 精致装修一房","番禺","沙湾","越秀可逸江畔","1室0厅","46","高楼层(共12层)","南","2300","板塔结合","2017/9/21","2","https://gz.lianjia.com/zufang/GZ0003030000.html"
"7770","祈福新村青怡居 温馨两房 目前是吉屋","番禺","祈福","祈福新村青怡居","2室2厅","58","中楼层(共5层)","南","2600","1995年建板楼","2017/9/24","1","https://gz.lianjia.com/zufang/GZ0002900527.html"
"7771","奥园养生广场 新装单间 采光好","番禺","沙湾","奥园养生广场","1室0厅","36","中楼层(共29层)","东北","1800","2012年建塔楼","2017/9/12","3","https://gz.lianjia.com/zufang/GZ0002953158.html"
"7772","敏捷御峰国际 通风采光好 电梯楼","番禺","大石","敏捷御峰国际","2室2厅","79","中楼层(共9层)","南 北","3500","2016年建塔楼","2017/9/7","1","https://gz.lianjia.com/zufang/GZ0002972090.html"
"7773","康裕园 简装修2房","番禺","市桥","康裕园四街","2室1厅","74","中楼层(共7层)","南","2500","塔楼","2017/10/14","1","https://gz.lianjia.com/zufang/GZ0003147876.html"
"7774","友谊尚居一房一厅 新装修","番禺","洛溪","广州奥林匹克花园广奥友谊尚居","1室1厅","44","低楼层(共15层)","南","3600","2002年建塔楼","2017/10/8","1","https://gz.lianjia.com/zufang/GZ0003055536.html"
"7775","锦绣生态园趣园 2室1厅 2500元","番禺","钟村","锦绣生态园趣园","2室1厅","82","低楼层(共6层)","东南","2500","2001年建塔楼","2017/10/8","0","https://gz.lianjia.com/zufang/GZ0003132006.html"
"7776","番禺君华香柏广场 3室2厅 3500元","番禺","沙湾","番禺君华香柏广场","3室2厅","95","中楼层(共7层)","南","3500","塔楼","2017/9/19","0","https://gz.lianjia.com/zufang/GZ0003074741.html"
"7777","亚运城媒体南村 2室1厅 3000元","番禺","亚运城","亚运城媒体南村","2室1厅","82","低楼层(共22层)","南 北","3000","塔楼","2017/7/22","0","https://gz.lianjia.com/zufang/GZ0002765676.html"
"7778","雅居乐君域公馆 2室2厅 4500元","番禺","市桥","雅居乐君域公馆","2室2厅","78","中楼层(共31层)","东北","4500","塔楼","2017/9/29","0","https://gz.lianjia.com/zufang/GZ0002838158.html"
"7779","祈福新村翠湖居 3室2厅 3000元","番禺","祈福","祈福新村翠湖居","3室2厅","105","高楼层(共6层)","北","3000","1995年建板楼","2017/9/15","0","https://gz.lianjia.com/zufang/GZ0002917977.html"
"7780","芳华花园洛涛居 3室1厅 3600元","番禺","洛溪","芳华花园洛涛居","3室1厅","79","中楼层(共6层)","西北","3600","1999年建塔楼","2017/10/13","0","https://gz.lianjia.com/zufang/GZ0003073363.html"
"7781","吉祥北园新浦路 2室2厅 2500元","番禺","洛溪","吉祥北园新浦路","2室2厅","89","高楼层(共7层)","东 西","2500","1993年建塔楼","2017/10/13","0","https://gz.lianjia.com/zufang/GZ0003145372.html"
"7782","丽江花园康城居 3室2厅 4300元","番禺","南浦","丽江花园康城居","3室2厅","93","低楼层(共9层)","西北","4300","1999年建塔楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0002642608.html"
"7783","家私家电全齐带全屋实木家具","番禺","大石","锦绣银湾","3室2厅","136","高楼层(共25层)","北","5500","2007年建塔楼","2017/10/11","1","https://gz.lianjia.com/zufang/GZ0003139134.html"
"7784","家私家电全齐带全屋实木家具看楼有匙","番禺","大石","锦绣银湾","3室0厅","116","低楼层(共28层)","南","5000","2007年建板楼","2017/10/6","1","https://gz.lianjia.com/zufang/GZ0002973685.html"
"7785","敏捷上品公馆 毛坯房出租","番禺","祈福","敏捷上品公馆","1室1厅","58","高楼层(共21层)","南","1500","塔楼","2017/8/25","2","https://gz.lianjia.com/zufang/GZ0002989386.html"
"7786","星河湾三期 对流大三房单位 居家户型","番禺","华南","广州星河湾悦心园","3室2厅","148","高楼层(共9层)","南 北","7000","2001年建塔楼","2017/10/13","2","https://gz.lianjia.com/zufang/GZ0002989562.html"
"7787","锦绣银湾 高层对流，保养好！","番禺","大石","锦绣银湾","3室2厅","134","高楼层(共25层)","南 北","6500","2007年建塔楼","2017/10/13","2","https://gz.lianjia.com/zufang/GZ0002994598.html"
"7788","侨基花园 近地铁 电梯高层 带家电","番禺","市桥","侨基花园","3室2厅","83","中楼层(共32层)","南","3000","1998年建塔楼","2017/9/14","2","https://gz.lianjia.com/zufang/GZ0002739808.html"
"7789","家私家电全齐带全屋实木家具","番禺","大石","锦绣银湾","3室2厅","136","高楼层(共25层)","北","5500","2007年建塔楼","2017/10/11","1","https://gz.lianjia.com/zufang/GZ0003139134.html"
"7790","保利大都汇 单身公寓 家电齐 地铁","番禺","华南","保利大都汇","1室0厅","33","低楼层(共31层)","东南","2500","2016年建塔楼","2017/10/8","3","https://gz.lianjia.com/zufang/GZ0003131867.html"
"7791","珠江 精装两房。","番禺","洛溪","珠江花园","2室2厅","87","中楼层(共28层)","东南","2600","塔楼","2017/10/10","17","https://gz.lianjia.com/zufang/GZ0003052764.html"
"7792","敏捷上城 51方精致loft公寓","番禺","华南","敏捷上城商务中心","1室1厅","51","低楼层(共22层)","东北","1500","塔楼","2017/9/11","0","https://gz.lianjia.com/zufang/GZ0002841004.html"
"7793","钟村商贸城东兴大厦 1室1厅 400元","番禺","钟村","钟村商贸城东兴大厦","1室1厅","31","高楼层(共9层)","东南","400","1990年建塔楼","2017/9/20","0","https://gz.lianjia.com/zufang/GZ0002880438.html"
"7794","华美国际精装修 中高楼层 复式两房两厅","番禺","大石","敏捷华美国际","1室1厅","53","中楼层(共25层)","东","3500","塔楼","2017/8/9","0","https://gz.lianjia.com/zufang/GZ0002930870.html"
"7795","江南花苑 实用4室 南向 租金不高","番禺","市桥","江南花苑","4室2厅","134","高楼层(共7层)","南","2500","1998年建塔楼","2017/9/12","0","https://gz.lianjia.com/zufang/GZ0002932760.html"
"7796","新城区 简装三房 保养装修好","番禺","市桥","新城区新城东片","3室2厅","93","中楼层(共7层)","南","3000","1993年建塔楼","2017/8/13","0","https://gz.lianjia.com/zufang/GZ0002936915.html"
"7797","喜盈嘉立思酒店公寓精装修","番禺","沙湾","喜盈雅境喜盈嘉立思酒店公寓","1室0厅","37","高楼层(共12层)","南","2200","2008年建塔楼","2017/8/8","0","https://gz.lianjia.com/zufang/GZ0002944107.html"
"7798","海印总统公馆 一房一厅 精致装修","番禺","华南","海印总统公馆","1室0厅","68","中楼层(共23层)","南","3200","2014年建塔楼","2017/10/6","0","https://gz.lianjia.com/zufang/GZ0003073337.html"
"7799","一个单间带卫生间","番禺","市桥","北丽园十街","5室2厅","159","高楼层(共7层)","南","1200","1995年建塔楼","2017/10/8","0","https://gz.lianjia.com/zufang/GZ0003128980.html"
"7800","番禺万达广场，带装修,有空调 ，可办公。","番禺","华南","番禺万达广场南区","1室1厅","61","中楼层(共41层)","西","3200","塔楼","2017/10/1","0","https://gz.lianjia.com/zufang/GZ0003129320.html"
"7801","祈福水城精装三房诚意出租","番禺","沙湾","祈福水城","3室2厅","89","低楼层(共11层)","北","2600","2008年建塔楼","2017/10/10","0","https://gz.lianjia.com/zufang/GZ0003136143.html"
"7802","晓峰园 南向 大四房 装修靓 家私整洁","番禺","祈福","祈福新村晓峰园","4室2厅","146","低楼层(共35层)","南","5000","2005年建塔楼","2017/10/13","0","https://gz.lianjia.com/zufang/GZ0003137281.html"
"7803","金山谷四期精装修3房出租","番禺","祈福","金山谷四期","3室2厅","103","中楼层(共30层)","南","4500","2013年建塔楼","2017/10/10","0","https://gz.lianjia.com/zufang/GZ0003137409.html"
"7804","精装修3房  南北对流","番禺","石楼镇","庄士映蝶蓝湾一期","3室1厅","120","低楼层(共17层)","南","2500","塔楼","2017/10/12","0","https://gz.lianjia.com/zufang/GZ0003142454.html"
"7805","家私电器全 看房方便","番禺","大石","岗东路","3室2厅","104","低楼层(共6层)","南","2500","板楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0002983088.html"
"7806","广州奥林匹克花园 电梯三房 家私家电齐","番禺","洛溪","广州奥林匹克花园东十七街","3室2厅","115","低楼层(共10层)","南 北","5500","2002年建塔楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0003150834.html"
"7807","实用二房 格局方正 大阳台","番禺","钟村","钟村镇解放路","2室2厅","71","中楼层(共4层)","南","1500","板楼","2017/10/10","0","https://gz.lianjia.com/zufang/GZ0003137344.html"
"7808","方正三房 新装修 楼梯中层","番禺","大石","富丽家园金山大厦","3室2厅","83","中楼层(共8层)","南","1400","1995年建塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003148210.html"
"7809","奥园城市天地公寓带家私家电 复式","番禺","华南","奥园城市天地","1室1厅","48","中楼层(共21层)","东南","3500","2015年建塔楼","2017/9/28","13","https://gz.lianjia.com/zufang/GZ0003096656.html"
"7810","东方白云花园 温馨复式三房 适合家庭居住","番禺","市桥","东方白云花园11座康云居","3室2厅","137","高楼层(共6层)","北","3500","2002年建板楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0003149699.html"
"7811","祈福新村 D区南向两房","番禺","祈福","祈福新村D区","2室2厅","57","中楼层(共4层)","南","1800","1995年建板楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0003150933.html"
"7812","一尺山居3房出租","番禺","华南","广州雅居乐花园一尺山居","3室2厅","98","中楼层(共23层)","西南","4800","2010年建塔楼","2017/10/4","7","https://gz.lianjia.com/zufang/GZ0003123259.html"
"7813","华碧山语 家私电齐 保养新净 交通便利","番禺","华南","华南碧桂园翠山蓝天苑","3室2厅","118","中楼层(共8层)","西北","4000","2001年建塔楼","2017/9/21","3","https://gz.lianjia.com/zufang/GZ0003079666.html"
"7814","时光九篇 南向四房出租 家私电器齐","番禺","华南","广州雅居乐花园时光九篇","4室2厅","150","高楼层(共11层)","南","6500","2010年建塔楼","2017/10/15","5","https://gz.lianjia.com/zufang/GZ0003098546.html"
"7815","珠江花园 温馨三房 采光好 看房方便","番禺","洛溪","珠江花园","3室2厅","87","中楼层(共28层)","西北","3000","1992年建塔楼","2017/10/11","2","https://gz.lianjia.com/zufang/GZ0003119643.html"
"7816","珠江花园 温馨三房 采光好 看房方便","番禺","洛溪","珠江花园","3室2厅","87","中楼层(共28层)","东北","3300","1992年建塔楼","2017/10/11","2","https://gz.lianjia.com/zufang/GZ0003119644.html"
"7817","锦绣香江山水园 中高层 景观房","番禺","华南","锦绣香江花园山水园","3室2厅","110","中楼层(共11层)","东北","4800","2004年建塔楼","2017/10/5","1","https://gz.lianjia.com/zufang/GZ0003124655.html"
"7818","一品灏景 宁静望花园 新净4房","番禺","市桥","一品灏景1座碧欣雅舍","4室2厅","136","中楼层(共11层)","南","4500","2000年建塔楼","2017/10/8","1","https://gz.lianjia.com/zufang/GZ0003124889.html"
"7819","南向望湖，景观好","番禺","祈福","祈福新村迎风阁","4室2厅","144","低楼层(共26层)","南","4500","2005年建塔楼","2017/10/15","1","https://gz.lianjia.com/zufang/GZ0003124565.html"
"7820","雅居乐精致三房 装修新净 家电配齐","番禺","华南","广州雅居乐花园一尺山居","3室2厅","101","高楼层(共23层)","西南","4799","2010年建塔楼","2017/9/1","17","https://gz.lianjia.com/zufang/GZ0002968765.html"
"7821","番艺花园 2室2厅 2000元","番禺","市桥","番艺花园","2室2厅","72","高楼层(共7层)","南 北","2000","1996年建塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0002874848.html"
"7822","海印总统公馆 1室0厅 3500元","番禺","华南","海印总统公馆","1室0厅","66","高楼层(共23层)","东南","3500","2014年建塔楼","2017/9/15","0","https://gz.lianjia.com/zufang/GZ0003068089.html"
"7823","奥园养生广场 1室0厅 1700元","番禺","沙湾","奥园养生广场","1室0厅","36","低楼层(共29层)","北","1700","2012年建塔楼","2017/9/18","0","https://gz.lianjia.com/zufang/GZ0003074591.html"
"7824","方正四房 空间大 采光好 配套成熟","番禺","大石","敏捷华美国际","4室2厅","100","中楼层(共17层)","西南","7000","塔楼","2017/10/8","0","https://gz.lianjia.com/zufang/GZ0003099555.html"
"7825","华南碧桂园翠山蓝天苑 3室2厅 5000元","番禺","华南","华南碧桂园翠山蓝天苑","3室2厅","142","低楼层(共8层)","东南","5000","2001年建塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003141387.html"
"7826","吉祥道 单房出租","番禺","洛溪","吉祥道","1室0厅","20","高楼层(共7层)","南","800","塔楼","2017/9/24","1","https://gz.lianjia.com/zufang/GZ0003024924.html"
"7827","雅居乐精装三房 南向望山 安静舒适空气好","番禺","华南","广州雅居乐花园一尺山居","3室2厅","101","低楼层(共23层)","西南","4499","2010年建塔楼","2017/8/15","14","https://gz.lianjia.com/zufang/GZ0002871689.html"
"7828","广州雅居乐三房 低层 西南向 漂亮","番禺","华南","广州雅居乐花园一尺山居","3室2厅","100","低楼层(共23层)","西南","5000","2010年建塔楼","2017/9/17","15","https://gz.lianjia.com/zufang/GZ0003074660.html"
"7829","奥园城市天地 精品单身公寓 家私家电齐","番禺","华南","奥园城市天地","1室2厅","46","低楼层(共22层)","东南","3800","2015年建塔楼","2017/10/8","13","https://gz.lianjia.com/zufang/GZ0003069101.html"
"7830","奥园城市天地 复式 精致2房修改房评","番禺","华南","奥园城市天地","2室1厅","51","中楼层(共22层)","南 北","3500","2015年建塔楼","2017/10/1","7","https://gz.lianjia.com/zufang/GZ0003095807.html"
"7831","祈福新村 绿怡两房","番禺","祈福","祈福新村绿怡居","2室2厅","50","高楼层(共4层)","南","1700","1995年建板楼","2017/9/28","6","https://gz.lianjia.com/zufang/GZ0003095840.html"
"7832","上轩地铁500米","番禺","市桥","上轩","1室1厅","38","中楼层(共17层)","南","2400","2011年建塔楼","2017/10/1","5","https://gz.lianjia.com/zufang/GZ0003096209.html"
"7833","鸿城花园 电梯三房","番禺","市桥","鸿城花园","3室2厅","101","高楼层(共28层)","西北","3100","2000年建塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003119292.html"
"7834","翠屏苑 四房 望花园","番禺","钟村","锦绣生态园翠屏苑","4室2厅","107","高楼层(共6层)","北","2600","2001年建塔楼","2017/10/3","0","https://gz.lianjia.com/zufang/GZ0003119747.html"
"7835","东湖洲电梯四房 新装修","番禺","市桥","东湖洲花园2区","4室2厅","167","高楼层(共25层)","南","6000","2012年建塔楼","2017/10/4","0","https://gz.lianjia.com/zufang/GZ0003119860.html"
"7836","广地花园二期 温馨2房 出租","番禺","华南","广地花园","2室2厅","80","中楼层(共7层)","南","3500","2006年建塔楼","2017/10/10","0","https://gz.lianjia.com/zufang/GZ0003120637.html"
"7837","金海岸观海2房 装修精美","番禺","市桥","金海岸花园观海","2室2厅","92","低楼层(共15层)","西","3200","2002年建塔楼","2017/10/2","0","https://gz.lianjia.com/zufang/GZ0003121114.html"
"7838","富华花园 地铁口电梯 高楼层 通风采光好","番禺","市桥","富华花园","3室2厅","120","高楼层(共22层)","南","3800","1998年建塔楼","2017/10/12","1","https://gz.lianjia.com/zufang/GZ0003138951.html"
"7839","建兴大厦 电梯高层 配套成熟 精装修","番禺","市桥","建兴大厦","3室1厅","95","高楼层(共17层)","南","2500","1995年建塔楼","2017/10/14","1","https://gz.lianjia.com/zufang/GZ0003145758.html"
"7840","君华华府 精装三房 新房子还没有住过","番禺","沙湾","番禺君华香柏广场","3室2厅","96","低楼层(共32层)","南","3500","塔楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0003128662.html"
"7841","洛溪桥南 洛溪长大公司 一公司","番禺","洛溪","洛溪长大公司一公司","2室1厅","75","高楼层(共6层)","南","2700","1998年建塔楼","2017/10/15","1","https://gz.lianjia.com/zufang/GZ0003150590.html"
"7842","祈福新村祈福名都 精装5房 家私家电齐","番禺","祈福","祈福新村祈福名都","5室2厅","163","高楼层(共32层)","北","6500","2014年建塔楼","2017/10/9","0","https://gz.lianjia.com/zufang/GZ0003133606.html"
"7843","如意花园 低楼层 装修保养好","番禺","洛溪","如意花园六街","2室1厅","70","低楼层(共7层)","南","3000","1993年建塔楼","2017/10/13","1","https://gz.lianjia.com/zufang/GZ0003133858.html"
"7844","锦绣香江华府二期 精装三房 高层","番禺","华南","锦绣香江花园山水华府","3室2厅","91","高楼层(共20层)","北","4700","2004年建塔楼","2017/10/13","1","https://gz.lianjia.com/zufang/GZ0003138796.html"
"7845","敏捷上城公寓 复式 家私家电齐","番禺","华南","敏捷上城商务中心二期","2室1厅","58","高楼层(共21层)","北","3500","2012年建塔楼","2017/10/11","2","https://gz.lianjia.com/zufang/GZ0003139594.html"
"7846","广地花园一期电梯楼","番禺","华南","广地花园","2室1厅","87","中楼层(共12层)","南","3600","2006年建塔楼","2017/10/16","1","https://gz.lianjia.com/zufang/GZ0003141680.html"
"7847","南国奥园 果领电梯大4房 家私电齐","番禺","华南","南国奥林匹克花园悉尼","4室2厅","90","低楼层(共28层)","西南","3400","2006年建塔楼","2017/10/11","12","https://gz.lianjia.com/zufang/GZ0002768785.html"
"7848","锦绣生态园 乐满园三房出租 采光好","番禺","钟村","锦绣生态园乐满园","3室2厅","105","中楼层(共6层)","南","2800","2001年建塔楼","2017/9/30","1","https://gz.lianjia.com/zufang/GZ0003073607.html"
"7849","御院 精装大三房 舒适安静","番禺","沙湾","番禺海伦堡御院","3室2厅","126","中楼层(共6层)","西","4000","2005年建板楼","2017/9/30","1","https://gz.lianjia.com/zufang/GZ0003085647.html"
"7850","华南碧桂园 顶楼复式出租","番禺","华南","华南碧桂园漾翠苑","3室2厅","147","高楼层(共7层)","南","4500","2001年建塔楼","2017/9/22","1","https://gz.lianjia.com/zufang/GZ0003095391.html"
"7851","南国奥园 小区环境好 复式","番禺","华南","南国奥林匹克花园北奥二路","5室2厅","155","高楼层(共6层)","北","5000","2006年建板楼","2017/10/7","1","https://gz.lianjia.com/zufang/GZ0003099905.html"
"7852","锦绣香江 精装 布查特官邸三期","番禺","华南","锦绣香江花园第8期","4室2厅","139","中楼层(共18层)","南 北","7500","2004年建塔楼","2017/10/9","1","https://gz.lianjia.com/zufang/GZ0003101267.html"
"7853","昊龙花园 精致三房 装修保养好","番禺","沙湾","昊龙花园北区","3室2厅","95","高楼层(共9层)","南","3000","2007年建塔楼","2017/10/1","1","https://gz.lianjia.com/zufang/GZ0003119122.html"
"7854","锦绣香江山水园 3房 家私家电齐","番禺","华南","锦绣香江花园山水园","3室2厅","110","中楼层(共11层)","西北","5800","2004年建塔楼","2017/9/28","2","https://gz.lianjia.com/zufang/GZ0003113034.html"
"7855","金海岸花园 温馨3房 交通便利","番禺","市桥","金海岸花园金石碧苑","3室2厅","107","未知楼层(共6层)","西","3600","2002年建塔楼","2017/9/29","1","https://gz.lianjia.com/zufang/GZ0003114835.html"
"7856","御院 三房出租","番禺","沙湾","番禺海伦堡御院","3室2厅","108","低楼层(共6层)","北","3500","2005年建板楼","2017/10/1","1","https://gz.lianjia.com/zufang/GZ0003117036.html"
"7857","祈福新村祈福名都 精致2房 装修保养好","番禺","祈福","祈福新村祈福名都","2室2厅","78","低楼层(共33层)","北","3500","2014年建塔楼","2017/10/11","0","https://gz.lianjia.com/zufang/GZ0003146855.html"
"7858","自在城市花园 两房望花园 南向 视野好","番禺","华南","自在城市花园二期诺德中心城","2室2厅","89","高楼层(共18层)","南","3800","2012年建塔楼","2017/10/1","4","https://gz.lianjia.com/zufang/GZ0003119076.html"
"7859","怡乐园 小区管理 采光通风好 大户型","番禺","市桥","怡乐园4街","4室2厅","156","高楼层(共7层)","暂无数据","2700","1994年建塔楼","2017/10/12","18","https://gz.lianjia.com/zufang/GZ0002383707.html"
"7860","渔人码头 近地铁 拎包入住 环境优美","番禺","洛溪","广州渔人码头SOHO54公寓","1室0厅","30","中楼层(共5层)","南","2000","塔楼","2017/10/8","27","https://gz.lianjia.com/zufang/GZ0002841178.html"
"7861","保利大都汇 精美公寓 家电齐 有地铁","番禺","华南","保利大都汇","2室2厅","68","高楼层(共32层)","南","4500","2016年建塔楼","2017/10/13","21","https://gz.lianjia.com/zufang/GZ0002841231.html"
"7862","莲花湾畔温馨大两房 高层","番禺","石楼镇","莲花湾畔花园","2室2厅","91","中楼层(共17层)","东","2300","塔楼","2017/10/10","0","https://gz.lianjia.com/zufang/GZ0003137066.html"
"7863","敏捷伊顿公馆 复式精装3房","番禺","祈福","敏捷伊顿公馆","3室1厅","93","高楼层(共21层)","北","4500","2015年建塔楼","2017/10/11","0","https://gz.lianjia.com/zufang/GZ0003139804.html"
"7864","富丽广场 精装修三房 大阳台","番禺","大石","富丽家园富丽广场","3室2厅","126","高楼层(共6层)","西","4000","1995年建塔楼","2017/10/12","0","https://gz.lianjia.com/zufang/GZ0003140058.html"
"7865","朗陶居小三房出租 ，带车位","番禺","沙湾","朗陶居","3室2厅","90","中楼层(共6层)","北","2850","2001年建塔楼","2017/10/12","0","https://gz.lianjia.com/zufang/GZ0003141161.html"
"7866","番禺市桥新城两房 采光通风好","番禺","市桥","新城区新城西片","3室1厅","64","中楼层(共5层)","西","2800","1993年建板楼","2017/10/13","0","https://gz.lianjia.com/zufang/GZ0003145219.html"
"7867","祈福新村 倚云2房","番禺","祈福","祈福新村倚云居","2室2厅","85","中楼层(共35层)","南","3000","2004年建塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003148113.html"
"7868","敏捷伊顿公馆精装两房初次出租！","番禺","祈福","敏捷伊顿公馆","2室1厅","50","高楼层(共10层)","北","3500","2017年建塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003148165.html"
"7869","祈福新村D区两房出租","番禺","祈福","祈福新村D区","2室2厅","57","中楼层(共4层)","南","2000","1995年建板楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0003145499.html"
"7870","锦绣香江山水园 新装修三房 带大露台","番禺","华南","锦绣香江花园山水园","3室2厅","119","低楼层(共11层)","西南","5000","塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003145958.html"
"7871","祈福缤纷汇 温馨两房","番禺","祈福","祈福缤纷汇","2室2厅","77","低楼层(共33层)","北","4000","塔楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003146680.html"
"7872","星河湾 朗心园 采光好 通风","番禺","华南","广州星河湾朗心园","2室2厅","96","高楼层(共9层)","东南","5200","2001年建塔楼","2017/10/13","0","https://gz.lianjia.com/zufang/GZ0003144589.html"
"7873","东华花园，温馨三房，安静舒适。","番禺","市桥","东华花园","3室2厅","90","低楼层(共6层)","南","3000","2004年建板楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003146977.html"
"7874","南国奥园 南向3房 有家私电 有地铁","番禺","华南","南国奥林匹克花园洛杉矶","3室2厅","117","高楼层(共6层)","南 北","4500","2006年建板楼","2017/10/14","0","https://gz.lianjia.com/zufang/GZ0003147031.html"
"7875","富庭华园 方正三房 安静舒适 物业管理好","番禺","大石","富庭华园6街","3室1厅","106","高楼层(共7层)","南","4000","2002年建塔楼","2017/10/15","0","https://gz.lianjia.com/zufang/GZ0003143992.html"
